208	358	2	-4850.665780325775
209	718	4	-5873.798381324082
210	358	2	-4624.923388344809
211	718	4	-4023.6541441410877
212	357	2	-3387.512857045742
213	356	2	-4514.928028422082
214	356	2	-4880.418143974546
215	355	2	-5586.934968038851
216	1991	11	-8181.743965373558
217	356	2	-5009.906705833707
218	355	2	-5572.92716203103
219	358	2	-2897.024089026198
220	359	2	-5168.359589672009
221	358	2	-3291.5067219968755
222	540	3	-5403.731235139823
223	538	3	-2747.1014518407187
224	538	3	-2421.350072485938
225	359	2	-4039.3164118359846
226	357	2	-4493.226167900057
227	359	2	-3813.565225081408
228	357	2	-4768.339665816655
229	715	4	-5191.563318715328
230	358	2	-3190.4271715538634
231	899	5	-9911.152854274615
232	356	2	-4496.327129446403
233	357	2	-4307.0490073905175
234	1080	6	-4252.03052708944
235	356	2	-5110.965913246112
236	356	2	-5027.979033431106
237	357	2	-4908.796930965806
238	539	3	-2953.2236753660577
239	721	4	-2681.7600296421774
240	538	3	-1955.2414319220934
241	358	2	-4954.8579522237915
242	537	3	-5379.567382568561
243	359	2	-3960.7578080177377
244	535	3	-6843.714215147024
245	712	4	-7978.379819399058
246	358	2	-4957.3073292526105
247	357	2	-3839.9656414026267
248	356	2	-4994.5062861430315
249	358	2	-3744.1910195578
250	356	2	-5441.823423019846
251	356	2	-4461.604731683853
252	717	4	-2641.5304563924715
253	358	2	-3051.644486158324
254	718	4	-3536.4233015276086
255	356	2	-4910.642335469242
256	359	2	-2711.412431889185
257	355	2	-5302.215261207125
258	537	3	-4891.885175184188
259	533	3	-6278.6365239957295
260	537	3	-4687.694890860967
261	538	3	-2609.240784534796
262	900	5	-7027.776345348509
263	716	4	-3939.9447173255166
264	356	2	-4984.427627694193
265	898	5	-3651.7980167612045
266	358	2	-2589.360411787984
267	538	3	-5963.388343667773
268	714	4	-5654.440782081309
269	360	2	-4030.6695611960345
270	360	2	-4102.70525474007
271	360	2	-3784.05346664272
272	538	3	-2219.9008583593954
273	532	3	-6958.311094815125
274	533	3	-6273.276703043456
275	358	2	-2799.9444947585457
276	357	2	-3646.295367047786
277	356	2	-4515.520956976177
278	356	2	-5114.627190874195
279	358	2	-3511.220006704719
280	357	2	-4213.243894222576
281	356	2	-4609.56782403446
282	356	2	-4899.855179513843
283	357	2	-4488.3113941776055
284	356	2	-4794.358454838951
285	357	2	-3933.217569136934
286	357	2	-3898.8181976025744
287	358	2	-3512.746911031895
288	355	2	-5068.053242637687
289	539	3	-3559.522524605529
290	356	2	-4384.206596814582
291	358	2	-2682.5448515087837
292	357	2	-4354.7883265102355
293	900	5	-4879.5389002284055
294	716	4	-3503.3024982273164
295	356	2	-5487.603562789212
296	356	2	-5589.03044786379
297	359	2	-5361.415559322853
298	356	2	-4684.1244161750565
299	719	4	-7759.474894412197
300	359	2	-3058.0938537118914
301	535	3	-5244.508696870111
302	356	2	-4955.035201147472
303	360	2	-3686.64812194486
304	358	2	-2992.8571236210682
305	535	3	-4504.442165780092
306	356	2	-4448.825246239482
307	1081	6	-5637.055996455153
308	358	2	-2414.2444185585086
309	719	4	-2725.8269304950504
310	358	2	-3392.106857072695
311	536	3	-3864.7206581773316
312	533	3	-6305.285305410839
313	359	2	-4730.384358914763
314	357	2	-4524.812154465311
315	356	2	-5140.1328026348
316	358	2	-3188.302998102233
317	719	4	-6439.2448155387065
318	358	2	-3545.4796937149085
319	714	4	-6718.336866588003
320	533	3	-7159.129527723847
321	356	2	-4623.9516583309
322	359	2	-2511.061254186818
323	356	2	-4856.654558906483
324	355	2	-5174.963501004919
325	532	3	-6952.645277641867
326	358	2	-4270.03956673055
327	359	2	-4272.378264831035
328	358	2	-3672.993070353411
329	534	3	-5878.666962999851
330	536	3	-6333.678765131512
331	355	2	-5223.3782059239475
332	538	3	-2973.918146089986
333	355	2	-5549.055053274106
334	357	2	-4571.278490349307
335	359	2	-3336.914902219948
336	541	3	-5334.105236662876
337	355	2	-5276.005301237957
338	357	2	-4178.309445428136
339	358	2	-4366.211145709288
340	360	2	-3255.2713655403018
341	358	2	-2850.2213198439226
342	357	2	-4635.958070620797
343	358	2	-4544.325343425694
344	355	2	-5375.91848718706
345	715	4	-5328.980982864753
346	534	3	-5503.974920125292
347	1266	7	-9904.613114465426
348	358	2	-5174.818195013724
349	356	2	-5087.038423762454
350	538	3	-5042.306554633521
351	357	2	-3704.071620075383
352	903	5	-6220.879120958494
353	896	5	-6157.97955332001
354	358	2	-4598.57735657586
355	358	2	-3416.304288754406
356	357	2	-4146.064530369818
357	356	2	-4641.696347589811
358	532	3	-7356.718100483475
359	536	3	-3667.45374981474
360	359	2	-2809.49013957384
361	537	3	-3331.349282668509
362	537	3	-4217.268260618161
363	714	4	-5599.987348155977
364	356	2	-4694.740782222006
365	357	2	-3898.989457838909
366	358	2	-3666.566138739447
367	539	3	-4897.261015062852
368	359	2	-4380.610195456269
369	357	2	-3561.190117642594
370	538	3	-2449.533275878266
371	716	4	-5519.849900660451
372	718	4	-4706.453774056051
373	355	2	-5147.595544290741
374	356	2	-5030.033659019897
375	357	2	-3819.145154671729
376	359	2	-4075.822607237007
377	539	3	-5141.999727949759
378	356	2	-5432.292721472606
379	358	2	-5159.347536070978
380	538	3	-2339.681312940911
381	357	2	-3892.0848124508334
382	358	2	-3999.083801894312
383	359	2	-4143.341637434638
384	709	4	-8572.651339220662
385	898	5	-7376.367153372269
386	357	2	-4198.440649255635
387	357	2	-3460.4501190998676
388	1082	6	-6256.4230367454775
389	358	2	-3263.8326114282127
390	536	3	-3530.5393911539104
391	356	2	-5189.006896288657
392	356	2	-5289.001559398002
393	355	2	-5635.368132482877
394	538	3	-2982.8284713137477
395	356	2	-4657.9252316910315
396	536	3	-5559.319286367089
397	355	2	-5592.582944902594
398	358	2	-3229.2581207334288
399	534	3	-5622.343777576571
400	360	2	-4048.242699010544
401	357	2	-3409.3835416161287
402	534	3	-5748.445725616952
403	359	2	-4760.732158192894
404	356	2	-4538.511411466255
405	719	4	-2875.590099662167
406	357	2	-4835.269171055561
407	537	3	-3417.4471441249607
408	540	3	-5977.000486576595
409	359	2	-3411.870037984024
410	355	2	-5233.482870950072
411	357	2	-3553.24465670838
412	358	2	-3795.9947869166285
413	355	2	-5564.316859879866
414	358	2	-3402.0340695780646
415	534	3	-6071.243630747583
416	356	2	-4771.246402791746
417	356	2	-4338.855518691473
418	358	2	-4347.547664411271
419	358	2	-3869.9884717013674
420	358	2	-4298.152687296677
421	358	2	-4133.383234988281
422	899	5	-5882.01114770654
423	358	2	-2980.513100750369
424	536	3	-4046.0654439739474
425	535	3	-6814.9112458969685
426	536	3	-3703.9589372816545
427	356	2	-4436.349683233754
428	358	2	-3726.6165720746503
429	357	2	-3501.845971035263
430	537	3	-5360.687303553901
431	536	3	-3564.179535046814
432	716	4	-5088.797749973592
433	539	3	-2822.873030427379
434	359	2	-3146.8222149086914
435	360	2	-4141.286603034089
436	356	2	-4687.843641524572
437	535	3	-4175.006370476849
438	358	2	-4873.489989320316
439	356	2	-4915.922899710871
440	359	2	-3283.2823864121274
441	358	2	-3428.537214387106
442	356	2	-5589.066716169588
443	358	2	-3427.4452713671803
444	356	2	-4962.8616352513345
1	4	1	-100.42735457468348
2	4	1	-100.18013660019096
3	4	1	-100.18013660019096
4	4	1	-100.35353835650238
5	4	1	-100.18013660019096
6	4	1	-100.18013660019096
7	4	1	-100.10631957617161
8	4	1	-100.35353835650238
9	4	1	-100.10631957617161
10	4	1	-100.18013660019096
11	4	1	-100.35353835650238
12	4	1	-100.18013660019096
13	4	1	-100.18013660019096
14	4	1	-100.35353835650238
15	4	1	-100.18013660019096
16	4	1	-100.10631957617161
17	4	1	-100.35353835650238
18	4	1	-100.35353835650238
19	4	1	-100.18013660019096
20	4	1	-100.35353835650238
21	4	1	-100.18013660019096
22	4	1	-100.42735457468348
23	4	1	-100.10631957617161
24	4	1	-100.18013660019096
25	4	1	-100.35353835650238
26	4	1	-100.42735457468348
27	4	1	-100.42735457468348
28	4	1	-100.10631957617161
29	4	1	-100.10631957617161
30	4	1	-100.35353835650238
31	4	1	-100.18013660019096
32	4	1	-100.35353835650238
33	4	1	-100.10631957617161
34	4	1	-100.18013660019096
1	4	1	-100.35353835650238
2	4	1	-100.42735457468348
3	4	1	-100.35353835650238
4	4	1	-100.18013660019096
5	4	1	-100.35353835650238
6	4	1	-100.42735457468348
7	4	1	-100.10631957617161
8	4	1	-100.18013660019096
9	4	1	-100.35353835650238
10	4	1	-100.18013660019096
11	4	1	-100.42735457468348
12	4	1	-100.18013660019096
13	4	1	-100.42735457468348
14	4	1	-100.35353835650238
15	4	1	-100.35353835650238
16	4	1	-100.10631957617161
17	4	1	-100.35353835650238
18	4	1	-100.10631957617161
19	4	1	-100.35353835650238
20	4	1	-100.10631957617161
21	4	1	-100.35353835650238
22	4	1	-100.42735457468348
23	4	1	-100.42735457468348
24	4	1	-100.35353835650238
25	4	1	-100.18013660019096
26	4	1	-100.10631957617161
1	4	1	-100.18013660019096
2	4	1	-100.35353835650238
3	4	1	-100.10631957617161
4	4	1	-100.42735457468348
5	4	1	-100.10631957617161
6	4	1	-100.35353835650238
7	4	1	-100.35353835650238
8	4	1	-100.42735457468348
9	4	1	-100.10631957617161
10	4	1	-100.10631957617161
11	4	1	-100.35353835650238
12	4	1	-100.42735457468348
13	4	1	-100.42735457468348
14	4	1	-100.18013660019096
15	4	1	-100.42735457468348
16	4	1	-100.10631957617161
17	4	1	-100.42735457468348
18	4	1	-100.18013660019096
19	4	1	-100.35353835650238
20	4	1	-100.35353835650238
21	4	1	-100.35353835650238
22	4	1	-100.10631957617161
1	18	5	-179.9653160640335
2	18	5	-224.42482443239228
3	18	5	-191.25319609101007
4	18	5	-203.19136643672653
5	18	5	-198.80264558802952
6	18	5	-213.20523652768057
1	18	5	-217.1132237628771
2	18	5	-231.52839268440678
3	18	5	-198.70634701714064
4	18	5	-205.7462889570563
5	18	5	-201.69934830459783
6	18	5	-223.23011128185624
7	18	5	-198.79132177347128
8	18	5	-199.38622466061727
9	18	5	-206.392422240447
10	18	5	-205.98688805316047
11	18	5	-231.25230176768676
12	18	5	-211.50708447946158
13	18	5	-203.16469605015226
1	18	5	-198.6598715799152
2	18	5	-183.97994653456556
3	18	5	-187.6354368717476
4	18	5	-204.6163741326618
5	18	5	-249.65454555941585
6	18	5	-188.73291217211445
7	18	5	-214.63734229792544
8	18	5	-207.7147121646475
9	18	5	-228.75719396274854
10	18	5	-192.6200790304377
11	18	5	-213.79914774903267
12	18	5	-251.7133355390948
13	18	5	-201.97512927576102
14	18	5	-204.0683228354924
15	18	5	-221.34547819768014
16	18	5	-213.2178915437811
17	18	5	-236.44359289167465
18	18	5	-221.527221989142
19	18	5	-209.63389285184707
20	18	5	-219.21358037585495
21	18	5	-210.9779488417715
22	18	5	-208.62761106293465
23	18	5	-194.88365920882836
24	18	5	-189.07586635162673
1	181	5	-1016.9794251951375
1	735	2	-67967.1605951527
1	735	2	-67967.1605951527
1	735	2	-67967.1605951527
1	36	5	-3335.2590979562433
2	28	5	-1946.4892321240775
3	25	3	-2669.490692163184
4	42	4	-5090.599203092001
5	27	4	-2375.271551783539
1	184	5	-1829.6700444374367
1	184	5	-1974.9788111124626
2	184	5	-2004.5155312947732
3	184	5	-1845.2587629968275
4	184	5	-1839.9837396528956
5	184	5	-1758.4344629850366
6	184	5	-1730.6080670556212
7	184	5	-1818.4230543302263
8	184	5	-1799.7017403114055
9	184	5	-1770.6560451671885
10	184	5	-1708.6845445188517
